dec ra err type kind energy time
-51.38137 112.4461 0 null gamma_ray 103.8964 1498098696.1694
-31.78345 76.10468 0 null gamma_ray 454.086 1498098696.2454
-85.75291 113.7466 0 null gamma_ray 1178.267 1498098696.7976
-70.92295 118.991 0 null gamma_ray 3785.907 1498098697.2108
-83.50999 217.7713 0 null gamma_ray 127.4592 1498098697.3853
-79.5781 271.1517 0 null gamma_ray 191.4419 1498098697.4581
-65.16277 127.0556 0 null gamma_ray 86.87934 1498098697.9324
-50.42648 124.5445 0 null gamma_ray 331.8381 1498098697.9762
-15.03981 43.78818 0 null gamma_ray 154.2755 1498098700.0961
-50.83742 127.6348 0 null gamma_ray 295.377 1498098700.2335
13.53213 59.1932 0 null gamma_ray 531.3848 1498098700.2493
-71.69753 70.2883 0 null gamma_ray 819.6592 1498098701.384
-83.23287 124.2139 0 null gamma_ray 212.6765 1498098701.5431
-69.17276 279.5159 0 null gamma_ray 328.7672 1498098701.6121
-33.87151 34.85458 0 null gamma_ray 656.7872 1498098702.0052
-68.24976 286.304 0 null gamma_ray 1845.94 1498098702.5539
-81.88 156.9728 0 null gamma_ray 126.687 1498098702.8155
-81.57789 140.7544 0 null gamma_ray 159.9322 1498098704.4494
-34.76534 66.93122 0 null gamma_ray 390.2358 1498098705.3994
-89.68629 198.6228 0 null gamma_ray 273.8217 1498098705.7545
-50.45036 122.5483 0 null gamma_ray 288.773 1498098705.7687
-49.08397 121.0132 0 null gamma_ray 517.5968 1498098705.8474
-84.32502 172.1404 0 null gamma_ray 198.381 1498098706.298
-83.10622 294.225 0 null gamma_ray 273.9431 1498098706.8066
-85.80881 295.7423 0 null gamma_ray 1443.891 1498098707.4036
-76.65386 150.75 0 null gamma_ray 129.4096 1498098707.5789
-86.4583 153.7164 0 null gamma_ray 368.8015 1498098707.9417
-49.76986 82.86907 0 null gamma_ray 135.4246 1498098708.1765
-36.79748 118.6375 0 null gamma_ray 141.8416 1498098708.5693
-87.57146 188.8779 0 null gamma_ray 193.3408 1498098708.6414
-46.3664 134.1967 0 null gamma_ray 452.7167 1498098709.1653
-58.2482 119.8941 0 null gamma_ray 5477.263 1498098710.0608
-52.78403 128.3226 0 null gamma_ray 937.5027 1498098710.8068
-70.68018 277.9903 0 null gamma_ray 369.1567 1498098710.9111
-81.15432 119.0068 0 null gamma_ray 13653.03 1498098710.9833
-76.27908 132.8539 0 null gamma_ray 476.7962 1498098711.1826
-83.07122 244.4044 0 null gamma_ray 553.5557 1498098711.5175
-52.74844 123.6054 0 null gamma_ray 662.9778 1498098711.8939
-51.52222 33.74176 0 null gamma_ray 31.98212 1498098712.155
-66.36591 48.28688 0 null gamma_ray 39.16234 1498098712.8335
-82.00161 273.4972 0 null gamma_ray 503.1609 1498098713.2783
-74.29932 306.1191 0 null gamma_ray 58.55161 1498098713.7071
-87.19446 135.7546 0 null gamma_ray 113.438 1498098715.5003
-66.83166 295.5761 0 null gamma_ray 517.4949 1498098716.1081
1.112355 38.72412 0 null gamma_ray 183.471 1498098716.284
-4.674564 4.649099 0 null gamma_ray 42.16098 1498098716.286
-72.26146 116.6704 0 null gamma_ray 199.3424 1498098716.3386
-64.44022 286.8942 0 null gamma_ray 1127.501 1498098716.8206
4.620039 7.352641 0 null gamma_ray 248.517 1498098717.2038
-72.13575 7.26228 0 null gamma_ray 39.55566 1498098717.8339
-59.37179 83.1491 0 null gamma_ray 47.84062 1498098719.1352
-74.01298 132.6665 0 null gamma_ray 252.2757 1498098719.4056
-84.97848 97.36563 0 null gamma_ray 276.7176 1498098719.6187
-76.79205 293.7209 0 null gamma_ray 227.955 1498098719.7551
14.87178 19.46085 0 null gamma_ray 214.465 1498098720.0634
15.29144 87.5588 0 null gamma_ray 104.3017 1498098720.7642
-76.21982 154.1979 0 null gamma_ray 276.3243 1498098721.1251
-56.67195 100.494 0 null gamma_ray 29.35683 1498098721.7227
-71.30612 118.0441 0 null gamma_ray 534.8461 1498098721.7719
-83.52575 134.5294 0 null gamma_ray 378.5617 1498098722.3959
-83.20361 136.0399 0 null gamma_ray 210.2292 1498098723.2224
-48.95816 47.93737 0 null gamma_ray 669.269 1498098723.3017
1.867464 45.88725 0 null gamma_ray 490.7209 1498098723.6653
-74.85231 285.7449 0 null gamma_ray 291.267 1498098724.0462
-62.47553 116.5811 0 null gamma_ray 444.9701 1498098724.3113
-60.16048 130.9073 0 null gamma_ray 161.6916 1498098724.3585
-57.67739 287.5699 0 null gamma_ray 654.4048 1498098725.4148
-73.27852 289.6407 0 null gamma_ray 2092.645 1498098726.2943
-75.48589 126.0648 0 null gamma_ray 400.0512 1498098726.4092
-84.61015 104.5179 0 null gamma_ray 332.8743 1498098726.5589
-86.64508 105.051 0 null gamma_ray 4274.131 1498098727.1089
-68.32228 129.5169 0 null gamma_ray 217.903 1498098728.5793
-69.735 144.8768 0 null gamma_ray 305.5609 1498098729.3966
8.46113 39.85712 0 null gamma_ray 1455.495 1498098730.5964
-80.02433 131.3701 0 null gamma_ray 173.0248 1498098730.8959
-71.2759 118.8249 0 null gamma_ray 1663.88 1498098731.0957
-4.195449 93.83833 0 null gamma_ray 289.2198 1498098731.2252
-87.77242 319.162 0 null gamma_ray 308.4109 1498098731.5581
-66.11327 126.9867 0 null gamma_ray 123.0101 1498098731.603
-74.84122 352.3246 0 null gamma_ray 64.45181 1498098731.8735
-82.97234 243.4142 0 null gamma_ray 1877.138 1498098734.1316
-76.43695 294.074 0 null gamma_ray 312.1393 1498098735.4867
-73.48849 135.7912 0 null gamma_ray 550.7788 1498098735.6718
-57.26109 123.1863 0 null gamma_ray 3543.762 1498098736.1132
-62.89443 294.1115 0 null gamma_ray 123.4105 1498098736.2223
-80.3187 25.11282 0 null gamma_ray 107.7076 1498098736.2701
-61.39242 129.4467 0 null gamma_ray 128.12 1498098736.5519
-60.72103 113.0371 0 null gamma_ray 23.53676 1498098736.7109
-85.74973 77.92188 0 null gamma_ray 435.4359 1498098738.5006
-35.43556 21.76106 0 null gamma_ray 39.22112 1498098738.6529
-77.44555 301.3566 0 null gamma_ray 165.3419 1498098739.1208
-66.06895 128.6991 0 null gamma_ray 89.59524 1498098739.8756
-56.58381 136.3702 0 null gamma_ray 136.2495 1498098741.0859
-78.73335 334.2428 0 null gamma_ray 49.25864 1498098742.7014
-82.8327 297.0966 0 null gamma_ray 576.8873 1498098743.357
-77.246 144.2701 0 null gamma_ray 269.6733 1498098743.8277
-69.48388 121.3639 0 null gamma_ray 2530.78 1498098744.4592
-52.12638 133.1013 0 null gamma_ray 250.278 1498098744.5553
11.57578 59.51747 0 null gamma_ray 365.5224 1498098744.5686
4.194095 64.63431 0 null gamma_ray 1183.429 1498098745.0557
-85.54525 201.514 0 null gamma_ray 168.0065 1498098745.2905
-77.81057 281.1445 0 null gamma_ray 150.6134 1498098745.4152
9.669156 4.808253 0 null gamma_ray 36.24738 1498098745.8634
-87.59061 308.8423 0 null gamma_ray 135.7621 1498098746.74
-9.807016 64.36487 0 null gamma_ray 48.47988 1498098747.4732
-30.31506 108.8842 0 null gamma_ray 45.81061 1498098749.2032
-86.67416 144.3901 0 null gamma_ray 228.1696 1498098749.6919
-66.1934 124.3591 0 null gamma_ray 364.0081 1498098749.9693
-65.56399 126.9716 0 null gamma_ray 358.6993 1498098750.1364
-41.82692 125.0815 0 null gamma_ray 184.3482 1498098750.153
-52.55199 101.6625 0 null gamma_ray 173.9334 1498098750.3097
-27.20176 60.87831 0 null gamma_ray 23.66251 1498098750.964
-66.50116 124.8541 0 null gamma_ray 261.7759 1498098751.375
1.222947 16.17642 0 null gamma_ray 321.6842 1498098751.4002
-74.22882 122.3098 0 null gamma_ray 632.5316 1498098751.7211
12.02846 31.13236 0 null gamma_ray 49.52084 1498098751.9736
-60.54601 296.3797 0 null gamma_ray 131.6176 1498098752.1289
-48.3536 55.61069 0 null gamma_ray 395.4065 1498098753.1824
6.572464 57.49786 0 null gamma_ray 222.6868 1498098753.1879
-49.53128 345.5986 0 null gamma_ray 36.61297 1498098753.3599
-19.33024 4.762035 0 null gamma_ray 136.9688 1498098753.5145
-22.8922 351.2116 0 null gamma_ray 1155.836 1498098754.1842
-82.70858 131.7772 0 null gamma_ray 216.4128 1498098754.6483
-74.82921 292.8357 0 null gamma_ray 172.9411 1498098755.0383
-62.39925 126.1907 0 null gamma_ray 247.2251 1498098755.1483
-77.37793 314.9433 0 null gamma_ray 1237.809 1498098755.2076
-34.73763 130.9308 0 null gamma_ray 439.7054 1498098755.3006
-4.187613 81.50027 0 null gamma_ray 306.1386 1498098755.5142
8.365093 68.8624 0 null gamma_ray 146.766 1498098756.0923
-87.72343 271.7643 0 null gamma_ray 149.0141 1498098756.1593
-52.56601 126.3341 0 null gamma_ray 3226.284 1498098756.3638
-85.93805 326.1971 0 null gamma_ray 338.5392 1498098756.7476
24.76869 5.27131 0 null gamma_ray 162.7339 1498098756.8839
-45.63773 322.8445 0 null gamma_ray 76.11064 1498098757.4726
-65.53889 142.8217 0 null gamma_ray 330.1723 1498098757.5744
-81.23876 144.4781 0 null gamma_ray 637.3608 1498098758.2029
-37.83445 91.55374 0 null gamma_ray 41.01373 1498098758.4843
-75.03239 278.4812 0 null gamma_ray 860.1002 1498098758.5294
-68.50938 122.638 0 null gamma_ray 66.22943 1498098758.6914
-72.84476 292.8637 0 null gamma_ray 641.8084 1498098759.0783
-1.487329 95.02699 0 null gamma_ray 494.5138 1498098759.4895
-50.34941 140.6245 0 null gamma_ray 211.8938 1498098759.6763
-70.58455 284.1165 0 null gamma_ray 1270.565 1498098760.191
-82.94804 293.3883 0 null gamma_ray 117.6367 1498098760.8486
-68.40972 297.7153 0 null gamma_ray 161.4643 1498098761.389
-80.73658 83.98858 0 null gamma_ray 71.69572 1498098762.2524
-83.8644 172.0116 0 null gamma_ray 341.0952 1498098762.4387
-76.52194 302.0778 0 null gamma_ray 477.0265 1498098763.7978
16.24168 60.80624 0 null gamma_ray 88.73713 1498098763.8605
-64.80249 289.3958 0 null gamma_ray 321.8184 1498098765.5853
-24.02429 69.94566 0 null gamma_ray 343.8804 1498098766.0256
-77.88095 168.6225 0 null gamma_ray 181.4715 1498098766.3174
-69.00137 123.9986 0 null gamma_ray 97.98302 1498098767.0676
-77.15752 312.7722 0 null gamma_ray 454.357 1498098767.7801
-63.16518 115.7372 0 null gamma_ray 194.3357 1498098767.9918
-68.93219 308.3656 0 null gamma_ray 269.7552 1498098768.0042
-83.02991 292.6104 0 null gamma_ray 152.5516 1498098768.9752
-61.90328 121.3667 0 null gamma_ray 38.26712 1498098769.0547
15.58505 40.93818 0 null gamma_ray 24.81581 1498098770.3902
-82.95235 290.9046 0 null gamma_ray 814.5621 1498098770.4436
-78.62293 294.0659 0 null gamma_ray 1933.94 1498098771.1781
-76.83018 289.3967 0 null gamma_ray 601.8832 1498098771.2163
-85.31697 301.6652 0 null gamma_ray 5688.654 1498098773.5147
-75.98885 62.12208 0 null gamma_ray 52.33136 1498098773.7522
-41.97309 127.2794 0 null gamma_ray 191.1864 1498098774.6913
-73.8935 122.505 0 null gamma_ray 105.7791 1498098774.763
-64.86821 122.4718 0 null gamma_ray 191.6591 1498098775.1369
-60.35491 135.1489 0 null gamma_ray 200.5537 1498098775.2555
-82.03745 5.311522 0 null gamma_ray 149.7978 1498098775.4661
23.77211 15.86711 0 null gamma_ray 49.48209 1498098776.0066
-64.13521 123.7255 0 null gamma_ray 492.0093 1498098776.2137
-50.97624 54.94556 0 null gamma_ray 64.52703 1498098776.3779
-7.160322 28.15306 0 null gamma_ray 115.2669 1498098776.4623
-85.60552 182.9224 0 null gamma_ray 96.83953 1498098776.4758
-73.84527 110.8349 0 null gamma_ray 188.4037 1498098776.7466
-59.09087 124.2279 0 null gamma_ray 879.2126 1498098777.0218
-44.18896 91.1684 0 null gamma_ray 125.5145 1498098777.2549
-36.08088 52.94501 0 null gamma_ray 92.82047 1498098777.4099
-69.21385 136.2146 0 null gamma_ray 216.9785 1498098777.4517
-46.95281 109.5498 0 null gamma_ray 49.20876 1498098777.4963
-82.69657 271.0395 0 null gamma_ray 160.4105 1498098778.3971
-86.02001 294.4709 0 null gamma_ray 1259.429 1498098779.006
-84.62698 4.608027 0 null gamma_ray 37.11538 1498098779.3224
-66.64758 125.6797 0 null gamma_ray 544.1793 1498098779.6682
-66.32037 296.338 0 null gamma_ray 1562.521 1498098779.9916
-82.09587 227.7087 0 null gamma_ray 380.391 1498098780.0958
-18.35819 80.59586 0 null gamma_ray 135.9727 1498098780.7411
-69.26092 121.6691 0 null gamma_ray 8104.321 1498098780.7458
-83.52831 32.43108 0 null gamma_ray 74.43118 1498098780.7962
4.316654 46.35399 0 null gamma_ray 36.75957 1498098780.8685
-48.42593 129.5991 0 null gamma_ray 64.24867 1498098781.433
-71.41116 300.6538 0 null gamma_ray 417.6293 1498098781.825
40.28506 51.85587 0 null gamma_ray 1408.574 1498098781.8428
-84.95706 258.3847 0 null gamma_ray 286.4393 1498098781.8539
-77.31187 301.0909 0 null gamma_ray 169.0094 1498098781.8696
-9.791388 61.91357 0 null gamma_ray 205.7152 1498098782.6017
-76.5323 120.014 0 null gamma_ray 258.9888 1498098783.2263
-36.22597 130.0618 0 null gamma_ray 929.414 1498098783.3283
-82.1749 124.0959 0 null gamma_ray 211.4019 1498098783.9843
-71.41734 287.5941 0 null gamma_ray 632.0793 1498098784.0337
-76.97321 142.3158 0 null gamma_ray 137.4998 1498098784.6551
-78.43462 139.6879 0 null gamma_ray 541.7667 1498098785.8122
-64.89684 135.008 0 null gamma_ray 237.5086 1498098785.9459
-71.8805 122.698 0 null gamma_ray 434.6765 1498098786.2198
-68.56145 115.7667 0 null gamma_ray 1231.376 1498098786.2436
-75.1486 275.8816 0 null gamma_ray 603.89 1498098786.6805
-47.0453 131.2751 0 null gamma_ray 293.4131 1498098787.3849
-55.83874 122.2043 0 null gamma_ray 238.0226 1498098787.4968
-81.38237 112.764 0 null gamma_ray 379.0844 1498098787.9732
-32.88612 128.7667 0 null gamma_ray 585.5427 1498098788.2892
-60.60148 127.4984 0 null gamma_ray 554.4688 1498098790.0072
-58.29725 303.1239 0 null gamma_ray 227.6127 1498098790.5982
-74.15711 115.4885 0 null gamma_ray 69.529 1498098791.5014
-83.52942 129.0487 0 null gamma_ray 176.4759 1498098791.7589
-52.7587 124.3617 0 null gamma_ray 1841.525 1498098792.3116
-82.5952 103.0156 0 null gamma_ray 326.9614 1498098792.6542
-69.6744 292.887 0 null gamma_ray 1084.795 1498098794.208
-14.9103 23.25609 0 null gamma_ray 69.05137 1498098795.0134
-71.85146 142.7899 0 null gamma_ray 132.3876 1498098795.2538
-74.99657 107.9096 0 null gamma_ray 269.1822 1498098795.3615
-69.98911 95.56949 0 null gamma_ray 468.7195 1498098796.0975
22.87488 13.65099 0 null gamma_ray 107.3892 1498098797.8225
-72.89169 136.3827 0 null gamma_ray 796.8308 1498098798.2342
-79.91821 147.8095 0 null gamma_ray 717.5811 1498098799.2643
-76.24538 154.6626 0 null gamma_ray 326.1691 1498098799.5779
-54.69975 130.0355 0 null gamma_ray 1076.78 1498098800.3158
-88.1777 301.5162 0 null gamma_ray 199.8813 1498098800.4752
-70.05303 144.5984 0 null gamma_ray 159.5181 1498098800.5508
30.79442 28.96734 0 null gamma_ray 137.4973 1498098800.7777
-87.90863 306.0963 0 null gamma_ray 1257.52 1498098800.8598
-84.72495 301.7754 0 null gamma_ray 428.0849 1498098800.9162
-75.55552 283.5747 0 null gamma_ray 162.8864 1498098800.9756
-55.75167 129.5187 0 null gamma_ray 1152.831 1498098801.636
-82.04757 312.6148 0 null gamma_ray 3569.438 1498098803.6357
-88.17238 294.0096 0 null gamma_ray 134.8271 1498098804.7631
-66.14687 335.3229 0 null gamma_ray 43.51559 1498098806.0848
-76.53787 104.2579 0 null gamma_ray 172.7735 1498098806.2769
-63.50676 121.6499 0 null gamma_ray 129.7834 1498098807.5003
-79.66232 175.3379 0 null gamma_ray 179.3018 1498098807.5151
-68.99581 119.1596 0 null gamma_ray 492.795 1498098808.0858
-67.96233 124.3554 0 null gamma_ray 311.9058 1498098808.3749
-65.21507 293.4442 0 null gamma_ray 227.0118 1498098808.3978
-86.01161 139.759 0 null gamma_ray 410.716 1498098808.9974
-81.87802 143.1936 0 null gamma_ray 523.9692 1498098810.7095
-79.36205 294.2523 0 null gamma_ray 295.23 1498098810.9481
1.464542 91.05748 0 null gamma_ray 77.8334 1498098811.0406
2.976145 99.04478 0 null gamma_ray 1911.687 1498098811.1543
21.32542 355.5648 0 null gamma_ray 854.0591 1498098812.197
-75.60348 140.3499 0 null gamma_ray 118.6375 1498098812.3084
-24.83566 70.60856 0 null gamma_ray 70.45432 1498098813.1389
9.777555 15.59455 0 null gamma_ray 200.2643 1498098813.4595
-69.01655 136.4693 0 null gamma_ray 194.3176 1498098813.7559
-86.62484 54.63086 0 null gamma_ray 134.1826 1498098814.1118
-74.58302 304.4011 0 null gamma_ray 295.4602 1498098814.8127
-83.84464 284.39 0 null gamma_ray 879.0835 1498098814.8406
-77.43551 295.1143 0 null gamma_ray 592.7258 1498098814.8756
-82.83527 165.1586 0 null gamma_ray 179.4419 1498098814.9503
-38.2538 44.7722 0 null gamma_ray 18.96765 1498098815.0031
-79.74633 122.3328 0 null gamma_ray 409.7831 1498098815.185
-79.85798 120.9398 0 null gamma_ray 421.6575 1498098815.4455
-72.02422 137.2232 0 null gamma_ray 220.8347 1498098815.7453
-14.77454 107.6964 0 null gamma_ray 289.3928 1498098816.7592
26.90387 16.90484 0 null gamma_ray 103.2536 1498098816.9655
-75.01517 143.0534 0 null gamma_ray 109.438 1498098817.1059
-64.09012 137.1531 0 null gamma_ray 379.8703 1498098817.2642
-85.75177 321.9775 0 null gamma_ray 125.7018 1498098817.9337
-59.05145 128.8031 0 null gamma_ray 334.444 1498098817.9734
-72.73117 136.0761 0 null gamma_ray 136.6146 1498098819.2307
-81.66673 139.2575 0 null gamma_ray 2117.235 1498098819.5625
-13.04937 342.6559 0 null gamma_ray 543.5339 1498098819.6461
-36.73654 93.8392 0 null gamma_ray 651.668 1498098819.6825
-83.29818 307.8359 0 null gamma_ray 825.5589 1498098820.1459
-85.80532 80.85396 0 null gamma_ray 473.9475 1498098820.6151
-68.02488 145.5711 0 null gamma_ray 184.9542 1498098820.6741
-57.9487 295.1622 0 null gamma_ray 742.5947 1498098820.8341
-80.73966 301.459 0 null gamma_ray 48.34413 1498098821.7511
-49.98809 138.8082 0 null gamma_ray 213.9617 1498098821.8497
-66.03973 40.0732 0 null gamma_ray 88.41898 1498098823.4394
-76.5787 117.4822 0 null gamma_ray 1684.184 1498098823.6059
-82.48518 126.8867 0 null gamma_ray 119.3827 1498098823.8498
-84.09614 112.2037 0 null gamma_ray 4546.937 1498098824.2495
-41.02346 124.3616 0 null gamma_ray 345.7064 1498098824.91
-78.51032 293.8984 0 null gamma_ray 569.8943 1498098825.5703
-86.50365 207.4379 0 null gamma_ray 381.479 1498098825.658
-87.40365 263.3888 0 null gamma_ray 218.5432 1498098825.6693
-0.6689814 24.3692 0 null gamma_ray 101.3595 1498098826.4874
-83.24545 111.3897 0 null gamma_ray 1269.586 1498098826.7154
-13.01745 342.14 0 null gamma_ray 45.35918 1498098826.7782
-78.11904 296.984 0 null gamma_ray 965.7953 1498098826.8281
-69.095 116.2834 0 null gamma_ray 171.5193 1498098826.8361
-61.20861 124.3003 0 null gamma_ray 304.4792 1498098827.7268
-43.80104 130.9564 0 null gamma_ray 950.3291 1498098828.0055
-21.59498 80.39822 0 null gamma_ray 75.94218 1498098828.6368
-77.52705 307.5065 0 null gamma_ray 349.4519 1498098828.732
-66.01595 287.2783 0 null gamma_ray 368.3455 1498098829.2904
24.32448 73.74944 0 null gamma_ray 354.8247 1498098829.3784
-70.18208 128.5183 0 null gamma_ray 99.99694 1498098829.6143
16.8818 26.58034 0 null gamma_ray 106.2705 1498098830.3161
-64.74562 130.4283 0 null gamma_ray 281.2178 1498098830.9538
-79.23812 131.2977 0 null gamma_ray 351.2945 1498098831.0927
-50.7024 136.5318 0 null gamma_ray 96.41544 1498098831.3272
-55.19981 115.4841 0 null gamma_ray 81.02929 1498098832.3419
-31.76742 101.4035 0 null gamma_ray 45.67799 1498098833.2912
-78.81413 111.5246 0 null gamma_ray 59.1667 1498098833.6289
5.851 98.12216 0 null gamma_ray 617.2281 1498098834.2152
-80.05048 168.7816 0 null gamma_ray 302.5813 1498098834.4793
-61.44948 129.9082 0 null gamma_ray 363.9435 1498098835.3057
-41.89048 14.35542 0 null gamma_ray 561.8187 1498098835.59
1.804758 55.15595 0 null gamma_ray 108.2374 1498098836.2892
-70.66046 303.5656 0 null gamma_ray 164.071 1498098836.3067
-50.5831 137.7064 0 null gamma_ray 928.2628 1498098836.3181
-57.8789 297.3732 0 null gamma_ray 1441.913 1498098836.5672
-33.03913 88.51344 0 null gamma_ray 425.6989 1498098837.8283
-85.5655 122.5386 0 null gamma_ray 1061.369 1498098838.1038
-80.26738 307.1361 0 null gamma_ray 309.3187 1498098839.3156
-84.64474 52.13164 0 null gamma_ray 72.63379 1498098839.838
-73.91344 145.5965 0 null gamma_ray 148.3945 1498098839.9013
24.09972 24.99963 0 null gamma_ray 1580.785 1498098840.2123
-77.46542 130.4714 0 null gamma_ray 484.7491 1498098840.3006
-65.78703 304.0793 0 null gamma_ray 62.79341 1498098840.4739
-69.94233 108.7514 0 null gamma_ray 413.3527 1498098841.3407
-46.34626 36.78239 0 null gamma_ray 286.6299 1498098842.5482
-66.13731 136.3876 0 null gamma_ray 442.4504 1498098843.205
-33.66995 116.3351 0 null gamma_ray 1909.247 1498098843.6822
-78.04443 148.5493 0 null gamma_ray 381.5131 1498098845.1215
-79.01734 115.0857 0 null gamma_ray 161.7659 1498098845.3447
-84.80305 196.787 0 null gamma_ray 120.7899 1498098845.3788
-65.26872 306.4214 0 null gamma_ray 706.2013 1498098845.5693
28.08458 74.56079 0 null gamma_ray 1362.665 1498098845.6086
-77.25468 319.3932 0 null gamma_ray 128.2637 1498098845.948
-7.628478 60.93765 0 null gamma_ray 426.6843 1498098846.6937
-84.05639 125.153 0 null gamma_ray 252.9444 1498098846.7541
-55.32143 122.1217 0 null gamma_ray 204.429 1498098846.7553
-76.9381 106.2651 0 null gamma_ray 40.67638 1498098846.9
-85.68812 37.52171 0 null gamma_ray 31.61657 1498098848.487
-86.92668 119.7882 0 null gamma_ray 495.8764 1498098848.6259
-30.38635 329.3088 0 null gamma_ray 462.8285 1498098849.0103
-64.61663 133.1739 0 null gamma_ray 187.6949 1498098849.4341
-86.64494 274.4356 0 null gamma_ray 2027.149 1498098849.6535
23.55567 80.43227 0 null gamma_ray 74.73818 1498098849.968
-81.46799 120.0663 0 null gamma_ray 1580.325 1498098850.0839
-4.314887 99.55742 0 null gamma_ray 209.1268 1498098850.7449
-77.31464 134.3698 0 null gamma_ray 605.5974 1498098850.9342
30.83443 63.50672 0 null gamma_ray 128.9174 1498098851.0508
-42.81669 25.92864 0 null gamma_ray 36.80923 1498098851.6605
-58.31347 133.6054 0 null gamma_ray 588.1393 1498098851.6897
-78.90136 296.3009 0 null gamma_ray 133.35 1498098851.9009
-84.26597 124.9209 0 null gamma_ray 990.8316 1498098852.6794
-79.88771 128.9111 0 null gamma_ray 126.0437 1498098852.706
-75.66779 118.8589 0 null gamma_ray 86.61361 1498098852.8805
-31.46735 25.2218 0 null gamma_ray 29.09392 1498098853.3463
-75.13717 118.6698 0 null gamma_ray 487.2571 1498098853.4511
-18.59847 47.43459 0 null gamma_ray 43.63157 1498098854.11
-81.20176 305.1334 0 null gamma_ray 130.7527 1498098854.1886
-38.46088 52.16634 0 null gamma_ray 74.47664 1498098854.645
-64.42524 124.4867 0 null gamma_ray 131.4104 1498098854.7413
-77.23007 15.14799 0 null gamma_ray 45.30416 1498098855.4817
7.075747 74.03393 0 null gamma_ray 677.1884 1498098855.5046
-42.20427 134.846 0 null gamma_ray 350.7776 1498098855.8689
-75.91892 310.3057 0 null gamma_ray 1319.623 1498098855.92
-68.85384 146.4728 0 null gamma_ray 202.4524 1498098855.993
-56.69839 129.6711 0 null gamma_ray 210.998 1498098856.1899
6.660514 80.29841 0 null gamma_ray 30.2953 1498098856.3032
-8.321899 96.7868 0 null gamma_ray 2415.615 1498098856.4338
-82.20004 310.2548 0 null gamma_ray 703.8965 1498098857.561
-77.63988 117.466 0 null gamma_ray 149.767 1498098857.6378
-80.56401 57.87045 0 null gamma_ray 40.28519 1498098857.6598
-67.57674 148.5866 0 null gamma_ray 353.2869 1498098857.8629
-73.08663 100.8696 0 null gamma_ray 48.01271 1498098859.0789
-73.23945 121.4083 0 null gamma_ray 1018.763 1498098859.2875
-32.76935 96.51651 0 null gamma_ray 373.1127 1498098859.5357
-74.11633 126.8695 0 null gamma_ray 256.0409 1498098860.9694
-73.85123 124.0861 0 null gamma_ray 19535.62 1498098861.442
-84.89812 112.3668 0 null gamma_ray 457.5916 1498098861.5389
-72.02096 306.5662 0 null gamma_ray 1136.902 1498098861.9159
-37.91558 359.2224 0 null gamma_ray 55.93014 1498098862.2576
-79.5779 309.7044 0 null gamma_ray 3238.016 1498098862.44
-85.31902 310.0787 0 null gamma_ray 394.5995 1498098862.4854
-82.36758 136.749 0 null gamma_ray 509.9533 1498098862.8617
-52.78014 130.1186 0 null gamma_ray 214.4373 1498098863.9254
-61.02699 315.3681 0 null gamma_ray 229.3834 1498098864.0589
-78.9135 117.7935 0 null gamma_ray 1069.195 1498098864.6859
-69.74423 130.6751 0 null gamma_ray 44.44428 1498098864.8941
-84.22743 325.3892 0 null gamma_ray 644.4958 1498098865.235
15.71472 60.05441 0 null gamma_ray 84.44584 1498098866.0389
-1.064119 97.58535 0 null gamma_ray 1954.699 1498098866.0693
-85.15733 247.2643 0 null gamma_ray 415.2385 1498098866.2382
-47.54896 130.4784 0 null gamma_ray 141.2323 1498098866.4071
-66.48352 125.0703 0 null gamma_ray 449.0584 1498098866.4986
-85.194 318.0689 0 null gamma_ray 14985.43 1498098866.5698
-43.39557 94.0917 0 null gamma_ray 1123.962 1498098866.895
-46.60137 137.1428 0 null gamma_ray 344.932 1498098867.0816
-14.22283 83.68176 0 null gamma_ray 249.7999 1498098867.3703
-86.73623 61.67918 0 null gamma_ray 287.8712 1498098867.6881
-60.13036 123.6952 0 null gamma_ray 232.057 1498098867.7248
-1.742058 76.79227 0 null gamma_ray 284.7075 1498098868.6476
-85.16556 158.7926 0 null gamma_ray 273.9678 1498098868.6536
-71.61596 129.8784 0 null gamma_ray 474.4283 1498098868.9139
-6.229367 336.9299 0 null gamma_ray 232.5273 1498098869.1551
-77.3741 306.2609 0 null gamma_ray 683.0635 1498098869.3804
-84.56686 82.85511 0 null gamma_ray 175.7617 1498098869.7088
-87.8751 65.57887 0 null gamma_ray 67.82952 1498098869.7994
-87.48875 165.8354 0 null gamma_ray 87.04121 1498098869.9454
5.268397 47.52626 0 null gamma_ray 309.7363 1498098870.1879
-71.7818 111.2183 0 null gamma_ray 65.43141 1498098870.2381
-1.156862 47.76145 0 null gamma_ray 42.39818 1498098870.3508
-30.99317 72.93285 0 null gamma_ray 374.999 1498098870.7399
-85.06645 305.6372 0 null gamma_ray 485.7192 1498098871.6606
-64.6505 132.6713 0 null gamma_ray 110.4689 1498098872.127
-80.22228 316.6723 0 null gamma_ray 193.382 1498098872.925
-87.86604 147.6796 0 null gamma_ray 363.4133 1498098872.9647
-77.38824 127.6554 0 null gamma_ray 170.3393 1498098873.0543
-84.34683 1.72928 0 null gamma_ray 56.24009 1498098873.3704
-88.26289 264.0166 0 null gamma_ray 285.1501 1498098873.7276
-42.77705 40.95179 0 null gamma_ray 36.94526 1498098873.768
